
-------------------- Trial 0  --------------------
2205 emam emam:0.9342235941727323 shah:0.06577640582726774 
42 shah emam:0.8229927297937774 shah:0.1770072702062226 
2311 emam emam:0.8624746348638915 shah:0.13752536513610852 
1062 emam emam:0.9946258119901005 shah:0.00537418800989968 
178 shah emam:0.79313089028272 shah:0.20686910971727995 
1450 emam emam:0.8143772697927327 shah:0.18562273020726727 
896 emam emam:0.9874302673422236 shah:0.012569732657776405 
2703 emam emam:0.8786337992121935 shah:0.12136620078780652 
646 shah shah:0.9446236915475045 emam:0.05537630845249556 
2043 emam emam:0.71762993629097 shah:0.28237006370903006 
2994 emam emam:0.897390352621466 shah:0.10260964737853394 
1465 emam emam:0.8229927297937774 shah:0.1770072702062226 
621 shah shah:0.9928926268473298 emam:0.0071073731526702785 
1514 emam emam:0.9922950271068111 shah:0.007704972893188989 
2443 emam emam:0.9512766446104449 shah:0.0487233553895551 
1083 emam emam:0.6500589359250144 shah:0.3499410640749856 
2338 emam emam:0.9966551602490709 shah:0.0033448397509290876 
1503 emam emam:0.9230896176842166 shah:0.07691038231578347 
2330 emam emam:0.9934520161831006 shah:0.006547983816899484 
96 emam emam:0.934473255472931 shah:0.06552674452706893 
863 emam emam:0.9573109352586356 shah:0.04268906474136442 
1169 emam emam:0.9924097907768649 shah:0.007590209223135138 
855 emam emam:0.9989165043351499 shah:0.001083495664850132 
753 shah shah:0.7031114596054339 emam:0.2968885403945661 
1554 emam emam:0.9311554761182893 shah:0.0688445238817106 
546 emam emam:0.9847459502825421 shah:0.015254049717458031 
1529 emam emam:0.8366894223424789 shah:0.163310577657521 
1899 emam emam:0.927524010180564 shah:0.07247598981943616 
366 emam emam:0.7786167405217802 shah:0.22138325947821993 
2461 emam emam:0.8064274674861894 shah:0.19357253251381062 
978 emam emam:0.7899229386039296 shah:0.21007706139607044 
584 emam emam:0.9815514868050732 shah:0.01844851319492679 
796 shah emam:0.5264484860305833 shah:0.4735515139694167 
1850 emam emam:0.8104542760788305 shah:0.18954572392116945 
1339 emam emam:0.8847997910369204 shah:0.11520020896307953 
1463 emam emam:0.7375717915485648 shah:0.26242820845143533 
2035 emam emam:0.9941561508133797 shah:0.005843849186620361 
1534 emam emam:0.9989105610676658 shah:0.0010894389323341696 
2905 emam emam:0.9999683284631846 shah:3.167153681542964E-5 
1462 emam emam:0.8581124037827768 shah:0.14188759621722324 
1607 emam emam:0.8225328972379533 shah:0.17746710276204666 
1905 emam emam:0.9554805011054301 shah:0.044519498894569916 
907 emam emam:0.9769020261166069 shah:0.02309797388339317 
774 shah shah:0.9946382394214583 emam:0.005361760578541655 
2897 emam emam:0.9978623016653164 shah:0.0021376983346834797 
893 emam emam:0.9102358696826159 shah:0.0897641303173841 
679 shah shah:0.7648260463951949 emam:0.23517395360480509 
853 emam emam:0.9987185015772566 shah:0.0012814984227435026 
287 emam emam:0.9105934877509477 shah:0.08940651224905223 
1716 emam emam:0.9815820673309549 shah:0.01841793266904509 
878 shah emam:0.9470394532868768 shah:0.05296054671312322 
1 emam emam:0.9865785887736591 shah:0.013421411226340756 
2524 emam emam:0.9731221350510499 shah:0.02687786494894998 
1879 emam emam:0.9883142820756617 shah:0.011685717924338335 
1967 emam emam:0.8580124580898572 shah:0.14198754191014287 
1780 emam emam:0.9774050230804668 shah:0.022594976919533265 
2649 emam emam:0.9766493755274334 shah:0.023350624472566705 
143 shah emam:0.7573231450428687 shah:0.24267685495713137 
72 emam emam:0.772670747743607 shah:0.227329252256393 
3024 emam emam:0.8250270908801463 shah:0.1749729091198537 
175 shah emam:0.5205402776502905 shah:0.47945972234970946 
1653 emam emam:0.983683452850232 shah:0.01631654714976807 
380 shah shah:0.8142820871771032 emam:0.18571791282289685 
1201 emam emam:0.9538213084525521 shah:0.04617869154744778 
1268 emam emam:0.9067021468052869 shah:0.09329785319471304 
2477 emam emam:0.931112811213249 shah:0.06888718878675103 
2080 emam emam:0.6836263422372432 shah:0.31637365776275683 
2289 emam emam:0.9955343791956308 shah:0.004465620804369245 
1564 emam emam:0.869483213067246 shah:0.13051678693275398 
2729 emam emam:0.804586306165881 shah:0.19541369383411905 
403 emam emam:0.8229927297937774 shah:0.1770072702062226 
269 emam emam:0.9295153304041798 shah:0.07048466959582027 
Trial 0 Trainer MaxEntTrainer,gaussianPriorVariance=1.0
 Raw Testing Data
551 shah emam:0.7850695176407645 shah:0.21493048235923554 
2927 emam emam:0.9549533236409669 shah:0.045046676359033214 
735 shah shah:0.8159374612182979 emam:0.18406253878170206 
1975 emam emam:0.9526712556577441 shah:0.047328744342255875 
2096 emam emam:0.8324861095798219 shah:0.16751389042017809 
378 shah emam:0.7038391538938057 shah:0.29616084610619425 
710 emam emam:0.917965120719108 shah:0.08203487928089213 
2589 emam emam:0.992977245594983 shah:0.00702275440501705 
56 shah shah:0.93774678242578 emam:0.062253217574219914 
1385 emam emam:0.9639682406016208 shah:0.03603175939837929 
1745 emam emam:0.726631632612788 shah:0.273368367387212 
424 emam emam:0.6645936843280266 shah:0.33540631567197343 
2005 emam emam:0.9995418451817263 shah:4.581548182736449E-4 
477 shah emam:0.7066069532706645 shah:0.29339304672933547 
322 shah shah:0.7113776864596965 emam:0.2886223135403035 
132 emam emam:0.8922667623224134 shah:0.10773323767758651 
468 shah emam:0.5965857725317982 shah:0.40341422746820177 
83 emam emam:0.9893302843039867 shah:0.010669715696013247 
686 shah emam:0.6017725449547816 shah:0.3982274550452185 
791 emam emam:0.8812769724747938 shah:0.11872302752520622 
743 emam emam:0.9887662130602781 shah:0.01123378693972194 
135 emam emam:0.8746289657181914 shah:0.1253710342818086 
1573 emam emam:0.9922346871578089 shah:0.007765312842190933 
2585 emam emam:0.883389330577514 shah:0.11661066942248587 
231 emam emam:0.9999989753032335 shah:1.0246967665453853E-6 
2535 emam emam:0.9744704490443606 shah:0.02552955095563937 
1370 emam emam:0.9964677481233484 shah:0.003532251876651474 
1117 emam emam:0.8123577953722976 shah:0.18764220462770248 
576 shah shah:0.8208314030083083 emam:0.1791685969916917 
1518 emam emam:0.826109741514903 shah:0.17389025848509687 
1464 emam emam:0.9999976454665873 shah:2.3545334125493993E-6 
1848 emam emam:0.9058941596227839 shah:0.09410584037721616 
448 shah emam:0.7677484469583755 shah:0.2322515530416245 
2298 emam emam:0.8879368362227418 shah:0.11206316377725822 
914 emam emam:0.7368727545125728 shah:0.26312724548742705 
580 emam emam:0.9185572603961071 shah:0.08144273960389288 
300 shah shah:0.9067992621562749 emam:0.09320073784372512 
1793 emam emam:0.7850695176407645 shah:0.21493048235923554 
125 shah shah:0.6704133695770773 emam:0.32958663042292263 
369 emam emam:0.707382298519102 shah:0.29261770148089816 
652 shah shah:0.8314343257061239 emam:0.16856567429387617 
1738 emam emam:0.7850695176407645 shah:0.21493048235923554 
699 emam emam:0.9997768018424676 shah:2.231981575324278E-4 
279 shah emam:0.8229927297937774 shah:0.1770072702062226 
1562 emam emam:0.993257683363238 shah:0.006742316636761985 
186 shah emam:0.8229927297937774 shah:0.1770072702062226 
198 shah emam:0.5149686000199836 shah:0.4850313999800164 
2379 emam emam:0.9972701950718049 shah:0.0027298049281950097 
2855 emam emam:0.9835939047186346 shah:0.016406095281365315 
690 shah emam:0.7447780815447368 shah:0.25522191845526326 
1606 emam emam:0.8990390542796162 shah:0.10096094572038383 
761 emam emam:0.8229927297937774 shah:0.1770072702062226 
63 emam emam:0.8380766388441931 shah:0.16192336115580694 
1982 emam emam:0.804992612608071 shah:0.19500738739192888 
1949 emam emam:0.8695366015364716 shah:0.1304633984635284 
627 emam emam:0.6822469132459298 shah:0.31775308675407016 
1751 emam emam:0.8490881001471731 shah:0.1509118998528269 
2308 emam emam:0.9997661232701184 shah:2.3387672988164755E-4 
1951 emam emam:0.7245229743938554 shah:0.2754770256061445 
66 emam emam:0.7111106592762494 shah:0.28888934072375066 
2064 emam emam:0.674060412473886 shah:0.3259395875261139 
2190 emam emam:0.9987801373859886 shah:0.001219862614011286 
163 shah shah:0.5772053513857272 emam:0.4227946486142729 
473 emam emam:0.899820731993161 shah:0.10017926800683905 
586 shah shah:0.9999760033699394 emam:2.3996630060497853E-5 
2781 emam emam:0.8229927297937774 shah:0.1770072702062226 
1640 emam emam:0.9815694743371752 shah:0.018430525662824753 
485 shah shah:0.989911820574766 emam:0.010088179425234036 
1525 emam emam:0.7850695176407645 shah:0.21493048235923554 
943 emam emam:0.8577029001117952 shah:0.1422970998882048 
882 shah shah:0.9937641297654717 emam:0.006235870234528325 
471 emam emam:0.7379596036831749 shah:0.26204039631682513 
1929 emam emam:0.9969926704380416 shah:0.0030073295619582516 
2213 emam emam:0.960592959707327 shah:0.039407040292672946 
1456 emam emam:0.7493713040447706 shah:0.2506286959552294 
57 emam emam:0.8724473161598763 shah:0.12755268384012378 
577 shah shah:0.9999616403572613 emam:3.835964273871421E-5 
2771 emam emam:0.8229927297937774 shah:0.1770072702062226 
2196 emam emam:0.9123008668805791 shah:0.08769913311942079 
1084 emam emam:0.89027198811355 shah:0.10972801188644993 
227 shah emam:0.8641517726828962 shah:0.13584822731710378 
619 shah shah:0.9980866938100634 emam:0.0019133061899365292 
615 shah shah:0.9612684822379552 emam:0.03873151776204473 
222 emam emam:0.963920388381825 shah:0.03607961161817505 
2697 emam emam:0.7727851406589068 shah:0.22721485934109306 
862 shah shah:0.9991473228571172 emam:8.526771428829556E-4 
124 shah emam:0.7902873099710425 shah:0.2097126900289575 
680 emam emam:0.8849937242359686 shah:0.11500627576403141 
2138 emam emam:0.9999965961923868 shah:3.4038076132569562E-6 
1183 emam emam:0.931337534798172 shah:0.06866246520182798 
2165 emam emam:0.8564744573721336 shah:0.14352554262786638 
17 shah shah:0.8356270652838398 emam:0.16437293471616032 
873 emam shah:0.6257866335341511 emam:0.37421336646584896 
2974 emam emam:0.931860147583891 shah:0.06813985241610891 
790 emam emam:0.9969941940575087 shah:0.003005805942491405 
569 shah shah:0.9867737457502598 emam:0.01322625424974016 
2868 emam emam:0.913600732456838 shah:0.08639926754316206 
1754 emam emam:0.931455400076999 shah:0.06854459992300103 
216 shah emam:0.8229927297937774 shah:0.1770072702062226 
2177 emam emam:0.7818660070421884 shah:0.21813399295781166 
243 shah emam:0.546015672921287 shah:0.45398432707871295 
2349 emam emam:0.7729498658828743 shah:0.22705013411712568 
854 emam emam:0.9580975397888197 shah:0.0419024602111803 
461 shah emam:0.9735348981197903 shah:0.02646510188020976 
706 emam emam:0.9841549709409217 shah:0.015845029059078197 
1988 emam emam:0.9413515366649977 shah:0.05864846333500232 
149 emam emam:0.8067761496549295 shah:0.19322385034507053 
764 shah emam:0.7375717915485648 shah:0.26242820845143533 
883 emam emam:0.9840934022688065 shah:0.015906597731193583 
1618 emam emam:0.9416224967856951 shah:0.058377503214304835 
866 emam emam:0.7375717915485648 shah:0.26242820845143533 
775 shah shah:0.9995004843944648 emam:4.995156055351276E-4 
2051 emam emam:0.9758534040582562 shah:0.024146595941743863 
868 shah shah:0.9998865577318042 emam:1.1344226819569691E-4 
239 shah shah:0.9607634667587193 emam:0.03923653324128075 
2450 emam emam:0.8718814678449419 shah:0.128118532155058 
1832 emam emam:0.7982011297518952 shah:0.20179887024810483 
779 shah shah:0.8977318128572112 emam:0.1022681871427889 
726 shah emam:0.5791275218669393 shah:0.42087247813306067 
2055 emam emam:0.9073917060967082 shah:0.09260829390329187 
562 shah emam:0.7672765761781966 shah:0.2327234238218034 
2661 emam shah:0.5500791838989105 emam:0.44992081610108947 
1441 emam emam:0.8744693320323864 shah:0.1255306679676135 
856 emam emam:0.968387377012138 shah:0.03161262298786212 
2363 emam emam:0.7530582686721636 shah:0.24694173132783628 
1871 emam shah:0.7071333084407669 emam:0.292866691559233 
1232 emam emam:0.7659644522165434 shah:0.2340355477834565 
409 emam emam:0.8599401397761418 shah:0.14005986022385813 
633 emam emam:0.999999800208309 shah:1.9979169099249908E-7 
95 shah emam:0.7298309166347906 shah:0.27016908336520934 
2514 emam emam:0.9996160672625621 shah:3.8393273743798445E-4 
1741 emam emam:0.9991450313424354 shah:8.549686575645275E-4 
1666 emam emam:0.9840525756518812 shah:0.01594742434811878 
1809 emam emam:0.9906758266984133 shah:0.009324173301586604 
12 emam emam:0.9928385465626696 shah:0.007161453437330494 
285 shah shah:0.9077396801409615 emam:0.09226031985903842 
1192 emam emam:0.9973095360196139 shah:0.002690463980386007 
2419 emam emam:0.9598558177293631 shah:0.040144182270636895 
2941 emam emam:0.9462530866420191 shah:0.053746913357980854 
2118 emam emam:0.9918031101374858 shah:0.008196889862514193 
2481 emam emam:0.7746013633310956 shah:0.22539863666890436 
2435 emam emam:0.9922721019682149 shah:0.007727898031784978 
2872 emam emam:0.9396847694058555 shah:0.060315230594144315 
1341 emam emam:0.8992409851159796 shah:0.10075901488402031 
694 shah emam:0.8888063211816383 shah:0.11119367881836176 
375 shah emam:0.6761863505159755 shah:0.3238136494840246 
100 emam emam:0.9548061171393591 shah:0.0451938828606408 
292 shah shah:0.8588018539805499 emam:0.14119814601945024 
658 shah emam:0.7181209336027662 shah:0.28187906639723387 
2981 emam emam:0.9340797457649779 shah:0.06592025423502215 
1210 emam emam:0.8593149289894683 shah:0.14068507101053176 
538 shah shah:0.5687659818939881 emam:0.43123401810601203 
1407 emam emam:0.9325348941703877 shah:0.06746510582961221 
1777 emam emam:0.993007960428166 shah:0.006992039571834119 
1242 emam emam:0.8294750011267107 shah:0.17052499887328929 
1470 emam emam:0.9382552124007532 shah:0.06174478759924683 
1236 emam emam:0.5116594800106051 shah:0.4883405199893949 
1695 emam emam:0.9045562475517279 shah:0.09544375244827215 
898 emam emam:0.9045562475517279 shah:0.09544375244827215 
452 emam emam:0.8553102335524813 shah:0.14468976644751866 
905 emam emam:0.9977360681175109 shah:0.002263931882489 
1616 emam emam:0.9544752914182142 shah:0.045524708581785825 
1181 emam emam:0.9934932914550502 shah:0.006506708544949856 
1641 emam emam:0.8229927297937774 shah:0.1770072702062226 
1283 emam emam:0.9471214621794057 shah:0.05287853782059438 
1297 emam emam:0.9983131802836944 shah:0.0016868197163054544 
1940 emam emam:0.9305716254577361 shah:0.06942837454226385 
1421 emam emam:0.9697059585692214 shah:0.03029404143077852 
1011 emam emam:0.9414358263525949 shah:0.058564173647405064 
2990 emam emam:0.5410592171138692 shah:0.4589407828861309 
930 emam emam:0.6953830379810211 shah:0.30461696201897887 
107 emam emam:0.9804485238905009 shah:0.01955147610949909 
2373 emam emam:0.8570096186600548 shah:0.14299038133994524 
2234 emam emam:0.9421312022629412 shah:0.057868797737058913 
1443 emam shah:0.9159932736887336 emam:0.08400672631126635 
258 emam emam:0.9310075478864408 shah:0.06899245211355919 
193 shah shah:0.8300176199872566 emam:0.16998238001274338 
1129 emam emam:0.7704089773295 shah:0.22959102267050008 
2217 emam shah:0.8049331801148525 emam:0.1950668198851475 
254 shah shah:0.7797478920598586 emam:0.22025210794014147 
374 shah emam:0.6916096935204482 shah:0.30839030647955173 
484 shah emam:0.5252266808156747 shah:0.4747733191843253 
102 shah shah:0.7416777114882108 emam:0.25832228851178923 
587 shah shah:0.9999960426698485 emam:3.957330151405225E-6 
754 shah emam:0.5797416969447186 shah:0.42025830305528133 
785 shah shah:0.9999999779527562 emam:2.204724385561161E-8 
1797 emam emam:0.979520529675504 shah:0.02047947032449603 
2028 emam emam:0.9973030538709665 shah:0.0026969461290334714 
2986 emam emam:0.8853133146079377 shah:0.11468668539206232 
83 shah emam:0.8826917818847704 shah:0.11730821811522955 
627 shah shah:0.9979482144943315 emam:0.0020517855056685617 
349 shah shah:0.6057205584349558 emam:0.3942794415650443 
1619 emam emam:0.9608424173670408 shah:0.03915758263295924 
1202 emam emam:0.9882479587577798 shah:0.01175204124222009 
246 emam emam:0.9997661454263601 shah:2.338545736398335E-4 
148 shah shah:0.9453301155957082 emam:0.05466988440429179 
2505 emam emam:0.7375717915485648 shah:0.26242820845143533 
2551 emam emam:0.998816873170383 shah:0.0011831268296170548 
2504 emam emam:0.8311332910122857 shah:0.1688667089877144 
1523 emam emam:0.9996325828369405 shah:3.6741716305960166E-4 
391 shah shah:0.9978191578290331 emam:0.0021808421709668827 
412 emam emam:0.9865084819977371 shah:0.013491518002262864 
183 emam emam:0.8056128286879625 shah:0.19438717131203762 
1417 emam emam:0.886384587361172 shah:0.11361541263882806 
1696 emam emam:0.7850695176407645 shah:0.21493048235923554 
1075 emam emam:0.9219470615727765 shah:0.07805293842722356 
2945 emam emam:0.9304081864612253 shah:0.06959181353877479 
556 emam emam:0.9887406287932554 shah:0.011259371206744547 
838 shah shah:0.6912439378977133 emam:0.3087560621022867 
2386 emam emam:0.8706696480533077 shah:0.12933035194669223 
2345 emam emam:0.8225253839594682 shah:0.17747461604053186 
2091 emam emam:0.8559660430936339 shah:0.14403395690636608 
